Prompt,Antagonist,Protagonist,Innocent,Foreign Adversary,Virtuous,Incompetent,Martyr,Deceiver,Saboteur,Instigator,Underdog,Victim,Peacemaker,Rebel,Guardian,Tyrant,Bigot,Terrorist,Exploited,Forgotten,Conspirator,Corrupt,Spy,Traitor,Scapegoat
"provided context: ional high-tech weaponry. war escalated beyond that, even russia uses chemical biological weapons. kraken already released, choice confront it? denys arcuri, indio .. editor: letter writers advocating escalating use force u.ss. nato ukraine illustrate euro-centric frankly white-centric global views are. russian invasion ukraine horrific needs addressed forcefully u.s. allies. u.s. nato engage armed conflict latest global tragedy whil, decide label mentioned entity: u.s.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"provided context: h-tech weaponry. war escalated beyond that, even russia uses chemical biological weapons. kraken already released, choice confront it? denys arcuri, indio .. editor: letter writers advocating escalating use force u.s. natoo ukraine illustrate euro-centric frankly white-centric global views are. russian invasion ukraine horrific needs addressed forcefully u.s. allies. u.s. nato engage armed conflict latest global tragedy ignoring, decide label mentioned entity: nato.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"provided context: editor: letter writers advocating escalating use force u.s. nato ukraine illustrate euro-centric frankly white-centric global views are. russian invasion ukraine horrific needs addressed forcefully u.s. allies. u.ss. nato engage armed conflict latest global tragedy ignoring responsible much larger humanitarian disasters past decades, resulted much higher fatalities? like invasion ukraine, humanitarian disasters unleashed unthinkable death , decide label mentioned entity: u.s.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"provided context: or: letter writers advocating escalating use force u.s. nato ukraine illustrate euro-centric frankly white-centric global views are. russian invasion ukraine horrific needs addressed forcefully u.s. allies. u.s. natoo engage armed conflict latest global tragedy ignoring responsible much larger humanitarian disasters past decades, resulted much higher fatalities? like invasion ukraine, humanitarian disasters unleashed unthinkable death destructio, decide label mentioned entity: nato.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"provided context: addressed forcefully u.s. allies. u.s. nato engage armed conflict latest global tragedy ignoring responsible much larger humanitarian disasters past decades, resulted much higher fatalities? like invasion ukrainee, humanitarian disasters unleashed unthinkable death destruction innocent people. unlike invasion ukraine, took place nonwhite non-european locations. americans advocated global power intercede put end suffering. carl godlewski, venice, decide label mentioned entity: ukraine.",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"provided context: panicking putin desperately classifies medical files revealed ‘cancer battle’ weak ruler fears coup paranoid putinn tries hide ‘cancer battle’ making bombshell medical files secret weak ruler fears toppled’ panicked vladimir putin dramatically classified bombshell data appears prove treated cancer. rumours persistently swirled tyrant, 70, ""criticall, decide label mentioned entity: putin.",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"provided context: panicking putin desperately classifies medical files revealed ‘cancer battle’ weak ruler fears coup paranoid putin tries hide ‘cancer battle’ making bombshell medical files secret weak ruler fears toppled’ panicked vladimir putinn dramatically classified bombshell data appears prove treated cancer. rumours persistently swirled tyrant, 70, ""critically ill"" - fuelled bloated face trembling legs. bombshell spy documents leaked sun appeared confirm putin p, decide label mentioned entity: vladimir putin.",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"provided context: near favourite official residences outside moscow, example sochi valdai. read sun report proekt media april gave credence rumours putin suffered cancer. medics appeared thyroid ent specialists. comes revealed russian governmentt built secret network rail lines lead putin's residences - train stations nearby. blocking data contracts revealed sirena, part radio liberty. kremlin coup? move likely increase speculation kremlin hiding truth putin’s, decide label mentioned entity: russian government.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"provided context: ter revealed russian government built secret network rail lines lead putin's residences - train stations nearby. blocking data contracts revealed sirena, part radio liberty. kremlin coup? move likely increase speculation kremlinn hiding truth putin’s health war ukraine. symptoms thyroid cancer include appearance thick nodule thyroid area; hoarseness voice; difficulty swallowing; pain neck throat; enlarged lymph nodes neck; dry cough, scratchy scr, decide label mentioned entity: kremlin.",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"provided context: climate change protesters hoping ‘shut down’ congressional baseball game climate change protesters hoping “shut down” annual congressional baseball game wednesday night. youth-led activist group climate defiancee plans protest north gate nationals park “shut” game down, evan drukker-schardl, organizer group, told hill. “this game important kind illustration what’s wrong politics political elite that’s destroying planet,” drukker-schardl , decide label mentioned entity: climate defiance.",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"provided context: aid. “we’re going let celebration corporate political corruption go unchallenged.” organization, established march 2023, also led plan blockade white house correspondents’ dinner nearly two months ago. (excerpt) read thehill.com ... hope fbi far leftt, demonrat, red flag, sale gun list date. fags normally shoot republicans playing baseball. tonight beautiful weather evening baseball punks never experienced punched face even fight. time experience pain derived , decide label mentioned entity: far left.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"provided context: e going let celebration corporate political corruption go unchallenged.” organization, established march 2023, also led plan blockade white house correspondents’ dinner nearly two months ago. (excerpt) read thehill.com ... hope fbi far left, demonratt, red flag, sale gun list date. fags normally shoot republicans playing baseball. tonight beautiful weather evening baseball punks never experienced punched face even fight. time experience pain derived above, decide label mentioned entity: demonrat.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"provided context: g let celebration corporate political corruption go unchallenged.” organization, established march 2023, also led plan blockade white house correspondents’ dinner nearly two months ago. (excerpt) read thehill.com ... hope fbi far left, demonrat, red flagg, sale gun list date. fags normally shoot republicans playing baseball. tonight beautiful weather evening baseball punks never experienced punched face even fight. time experience pain derived here’s h, decide label mentioned entity: red flag.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"provided context: celebration corporate political corruption go unchallenged.” organization, established march 2023, also led plan blockade white house correspondents’ dinner nearly two months ago. (excerpt) read thehill.com ... hope fbi far left, demonrat, red flag, sale gunn list date. fags normally shoot republicans playing baseball. tonight beautiful weather evening baseball punks never experienced punched face even fight. time experience pain derived here’s hoping rs have, decide label mentioned entity: sale gun.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"provided context: rtedly ukraine — america’s proxy war russia — actually russia). war ukraine started obama’s coup, putin’s ultimate response (which occurred soon america’s rejection 7 january 2022, russia’s demand, allow ukraine nato). america’ss plan place missiles ukraine’s border russia, five-minute-missile-flight away blitz-nuking kremlin thereby beheading russia’s central command — fast russia able launch retaliatory missiles. power lies? u.n. genera, decide label mentioned entity: america’s.",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"provided context: russia clear plan resolve conflict ukraine conflict ukraine may end either diplomatic military means. however, possible moscow achieves goals. ""an opportunity resolve conflict appear ukrainee ceases pose threat russia discriminate russian-speaking ukrainians,” vasily nebenzya, russia's ambassador un security council, said briefing un security council. ""if result achieved negotiations, ready scenario. not, , decide label mentioned entity: ukraine.",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"provided context: -speaking ukrainians,” vasily nebenzya, russia's ambassador un security council, said briefing un security council. ""if result achieved negotiations, ready scenario. not, objectives achieved military means,"" added. russiaa fighting ukrainian people. russia fighting criminal nationalist regime came power 2014” coup kyiv, diplomat said. ""the new ukrainian leadership trying purge country everything connected russia glorify nazi accompl, decide label mentioned entity: russia.",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"provided context: ready scenario. not, objectives achieved military means,"" added. russia fighting ukrainian people. russia fighting criminal nationalist regime came power 2014” coup kyiv, diplomat said. ""the new ukrainian leadershipp trying purge country everything connected russia glorify nazi accomplices. <…> ""the kyiv regime rabid patrons forgotten meaning word ""peace."" coincidence european union finances arms supplies kyiv european peace f, decide label mentioned entity: ukrainian leadership.",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
